Timestamp_ms,ReferenceFrequencyHz,PhaseErrorNs,DACVoltage_V,LockStatus,LockState,PhaseStale,IsLocked
1787754616195,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616225,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616255,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616285,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616315,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616345,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616375,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616405,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616435,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616466,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616495,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616525,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616555,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616585,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616615,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616645,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616675,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616705,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616735,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616765,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616795,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616825,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616855,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616885,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616915,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616945,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616975,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617005,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617035,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617065,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617095,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617125,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617155,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617185,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617215,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617245,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617275,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617305,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617335,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617365,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617395,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617425,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617455,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617485,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617515,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617545,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617575,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617605,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617635,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617665,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617695,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617725,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617755,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617785,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617815,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617845,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617875,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617905,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617935,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617965,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754617995,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618025,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618055,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618085,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618115,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618145,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618175,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618205,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618235,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618265,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618295,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618325,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618355,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618385,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618415,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618445,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618475,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618505,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618535,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618565,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
