Timestamp_ms,ReferenceFrequencyHz,PhaseErrorNs,DACVoltage_V,LockStatus,LockState,PhaseStale,IsLocked
1789531825381,31555.221,-35.7,1.3780,3,LOCK,0,1
1789531825391,31543.373,0.0,1.3780,3,LOCK,0,1
1789531825401,31590.824,35.7,1.3788,3,LOCK,0,1
1789531825411,31531.531,-11.9,1.3788,3,LOCK,0,1
1789531825421,31555.221,23.8,1.3788,3,LOCK,0,1
1789531825431,31531.531,47.6,1.3780,3,LOCK,0,1
1789531825441,31531.531,-11.9,1.3780,3,LOCK,0,1
1789531825451,31543.373,23.8,1.3780,3,LOCK,0,1
1789531825461,31543.373,11.9,1.3772,3,LOCK,0,1
1789531825475,31507.877,-35.7,1.3780,3,LOCK,0,1
1789531825485,31519.699,11.9,1.3780,3,LOCK,0,1
1789531825495,31555.221,-23.8,1.3772,3,LOCK,0,1
1789531825505,31543.373,-23.8,1.3780,3,LOCK,0,1
1789531825515,31555.221,47.6,1.3772,3,LOCK,0,1
1789531825525,31496.062,-23.8,1.3772,3,LOCK,0,1
1789531825535,31555.221,71.4,1.3772,2,TRACK,0,0
1789531825545,31531.531,-35.7,1.3780,3,LOCK,0,1
1789531825555,31543.373,-35.7,1.3780,3,LOCK,0,1
1789531825565,31555.221,35.7,1.3772,3,LOCK,0,1
1789531825575,31543.373,35.7,1.3764,3,LOCK,0,1
1789531825585,31543.373,-23.8,1.3772,3,LOCK,0,1
1789531825595,31519.699,11.9,1.3772,3,LOCK,0,1
1789531825605,31519.699,-23.8,1.3772,3,LOCK,0,1
1789531825615,31555.221,23.8,1.3772,3,LOCK,0,1
1789531825625,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825635,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825645,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825655,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825665,33057.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825675,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825685,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825695,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825705,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825715,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825725,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825735,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825745,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825755,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825765,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825775,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825785,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825795,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825805,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825815,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825825,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825835,33057.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825845,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825855,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825865,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825875,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825884,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825895,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825909,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825915,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825925,33005.895,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825935,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825945,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825955,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825965,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825975,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825985,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531825995,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826005,33005.895,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826015,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826025,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826035,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826045,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826055,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826065,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826075,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826084,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826095,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826105,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826115,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826125,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826135,33005.895,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826145,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826155,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826165,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826175,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826184,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826195,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826205,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826214,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826225,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826235,32992.930,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826245,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826255,32992.930,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826265,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826275,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826285,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
